#group,false,false,true,true,false,true,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,agent,rssi,x,y
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:25.537Z,estpos,agent_2,-64,3.001071268169607,124.54285615039953
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:25.622Z,estpos,agent_1,-74,3.110503742034563,287.19966293851667
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:25.636Z,estpos,agent_2,-63,3.8487236095965587,126.97311006283626
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:25.721Z,estpos,agent_1,-71.5,6.976245293077048,290.13841626049236
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:25.732Z,estpos,agent_2,-69.5,7.92786885569679,126.81622990839647
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:25.822Z,estpos,agent_1,-73.5,9.212800899523767,293.1553752262369
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:25.838Z,estpos,agent_2,-63.5,10.605351491640002,125.89259200804044
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:25.92Z,estpos,agent_1,-74.5,8.18523243184191,297.7236608035929
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:25.933Z,estpos,agent_2,-62.5,9.883672013983439,124.26526329040985
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.022Z,estpos,agent_1,-77,8.686795575939794,299.981632405819
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.035Z,estpos,agent_2,-62,14.925004855960205,121.12560675185212
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.122Z,estpos,agent_1,-80,3.601784648749608,300.7074178047387
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.136Z,estpos,agent_2,-63.5,19.20646228552174,119.21361209720868
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.222Z,estpos,agent_1,-76.5,4.981227112107099,300.56401151604433
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.233Z,estpos,agent_2,-65.5,24.60454446561173,118.9512282218464
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.323Z,estpos,agent_1,-76.5,-3.8519996165193673,303.6495974404529
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.342Z,estpos,agent_2,-63.5,25.738954806126372,119.24364497595016
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.422Z,estpos,agent_1,-72.5,-3.658424778855529,303.39807834031
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.437Z,estpos,agent_2,-64.5,28.162205154953373,118.21835243314027
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.522Z,estpos,agent_1,-76,-5.73971727428178,301.4969915769502
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.537Z,estpos,agent_2,-65,31.950911646939264,117.45825827908428
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.623Z,estpos,agent_1,-76.5,-8.547346989806444,302.2869141510154
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.637Z,estpos,agent_2,-63.5,39.04649129072487,118.59920066453505
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.723Z,estpos,agent_1,-76,-6.831430100337714,305.2118660622063
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.735Z,estpos,agent_2,-63,40.83739881504869,116.65100306945386
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.823Z,estpos,agent_1,-78,-14.006654176842549,308.3463205705356
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.842Z,estpos,agent_2,-65.5,44.65596829635178,115.22347848586745
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.922Z,estpos,agent_1,-75.5,-12.870496479428049,311.41231250838433
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:26.936Z,estpos,agent_2,-65,46.195237896339165,112.99734271162386
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.022Z,estpos,agent_1,-75,-10.36005078159654,313.8075727287744
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.04Z,estpos,agent_2,-65,49.4302840028833,111.52065628637214
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.122Z,estpos,agent_1,-75,-6.8228908562955235,316.0870863719121
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.135Z,estpos,agent_2,-68.5,51.10973847667837,113.8467108224399
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.223Z,estpos,agent_1,-79.5,-5.1863497211278915,316.7724937435718
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.241Z,estpos,agent_2,-65.5,53.45805375489539,115.50608532160615
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.33Z,estpos,agent_1,-76,-3.326967763693218,318.7659307089332
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.345Z,estpos,agent_2,-64.5,58.39370111235503,112.78062848311063
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.422Z,estpos,agent_1,-76.5,1.363694696659877,321.3100776477887
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.437Z,estpos,agent_2,-66,60.303386772954326,111.77443504351217
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.522Z,estpos,agent_1,-78,1.0504466341712098,323.6280337812288
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.54Z,estpos,agent_2,-66.5,63.48400607797243,109.40264446928266
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.626Z,estpos,agent_1,-76.5,1.8496003377974923,326.79764734891654
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.643Z,estpos,agent_2,-65.5,64.74844344563911,109.1923473290956
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.723Z,estpos,agent_1,-78,5.069051502234002,327.6900616992916
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.735Z,estpos,agent_2,-67,71.44399635239927,109.29473688056986
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.823Z,estpos,agent_1,-78,-1.8402519743672041,328.46671032267284
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.847Z,estpos,agent_2,-62,70.06702141938412,109.11542606316442
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.921Z,estpos,agent_1,-78.5,-2.8692978188932394,328.1433322723322
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:27.934Z,estpos,agent_2,-66,68.37156391297631,111.53906319030219
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.021Z,estpos,agent_1,-76.5,-7.557311572407114,328.5995425433166
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.036Z,estpos,agent_2,-64,72.63591680515968,110.02991095205952
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.123Z,estpos,agent_1,-77.5,-11.849129709720406,327.71461092935516
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.139Z,estpos,agent_2,-67.5,77.28127146089584,110.5108677105873
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.223Z,estpos,agent_1,-77.5,-13.556546774786343,327.3959131306523
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.238Z,estpos,agent_2,-65,81.15685455744247,110.08872398030734
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.322Z,estpos,agent_1,-76.5,-19.951408064269714,327.85257199798446
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.34Z,estpos,agent_2,-67,80.96813656249891,112.08533791527836
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.421Z,estpos,agent_1,-76.5,-24.92853289948409,328.4678487951718
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.435Z,estpos,agent_2,-70,78.07073065459745,114.05415665514344
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.521Z,estpos,agent_1,-75.5,-18.6471315962136,330.8501273255081
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.536Z,estpos,agent_2,-69,76.23291652406893,117.78820882610417
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.625Z,estpos,agent_1,-76.5,-23.9617106412,329.89199583543444
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.638Z,estpos,agent_2,-67.5,77.78884394754473,115.14583031619014
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.724Z,estpos,agent_1,-76,-24.567123440088654,331.6398588629249
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.738Z,estpos,agent_2,-68.5,83.1023984638321,113.02867210831188
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.822Z,estpos,agent_1,-78,-30.510469453572348,331.8651772803272
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.844Z,estpos,agent_2,-73,82.12779204503506,115.2211495818595
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.924Z,estpos,agent_1,-76,-34.47479071884317,330.87709772779016
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:28.939Z,estpos,agent_2,-72,88.04843435387282,114.21646815404473
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.023Z,estpos,agent_1,-77,-41.232362687325576,333.4009819017017
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.039Z,estpos,agent_2,-70.5,90.14284478399867,112.29696937335649
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.123Z,estpos,agent_1,-77.5,-38.86220041701192,333.41528093791396
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.137Z,estpos,agent_2,-72.5,93.12885734465158,112.99289521719113
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.224Z,estpos,agent_1,-77.5,-38.81194098272001,334.9820325814961
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.237Z,estpos,agent_2,-71.5,96.00294272782052,115.63384455099185
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.32Z,estpos,agent_1,-75.5,-49.53565122753948,333.15887778961866
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.334Z,estpos,agent_2,-69,94.3011033305093,117.77708995407016
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.422Z,estpos,agent_1,-76,-50.76843557850253,332.4196830689184
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.435Z,estpos,agent_2,-69,95.59185331271094,119.85631803200263
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.523Z,estpos,agent_1,-76,-57.417970193388925,331.88740641004387
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.537Z,estpos,agent_2,-65.5,99.37772765677204,116.6723787905931
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.624Z,estpos,agent_1,-76,-64.84989450735942,329.4561622477115
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.637Z,estpos,agent_2,-70.5,99.79569798297308,118.93088466383543
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.725Z,estpos,agent_1,-76,-59.15122130024891,329.61356129852504
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.745Z,estpos,agent_2,-70,103.37434606259397,115.5764513366302
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.823Z,estpos,agent_1,-77.5,-68.92596051398851,327.6546546466914
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.845Z,estpos,agent_2,-70.5,97.05783742261848,118.04052759461248
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.923Z,estpos,agent_1,-76.5,-74.79589382358807,325.9070670204232
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:29.937Z,estpos,agent_2,-72,96.66610327769862,121.62010406066359
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.021Z,estpos,agent_1,-76,-74.20565084594953,323.75855240044115
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.039Z,estpos,agent_2,-71.5,93.26088723235412,129.59856292130425
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.123Z,estpos,agent_1,-78.5,-79.57235703912326,320.0258094330287
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.136Z,estpos,agent_2,-66,90.92574662824843,132.7732483762396
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.224Z,estpos,agent_1,-79.5,-80.67078481203453,318.1778932080285
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.24Z,estpos,agent_2,-69.5,86.95174536105779,141.9146129152235
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.321Z,estpos,agent_1,-79.5,-77.01003934614869,316.8249556629684
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.342Z,estpos,agent_2,-69,82.72027707799977,148.26272775611866
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.427Z,estpos,agent_1,-77.5,-87.78798807673756,315.60737441050264
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.44Z,estpos,agent_2,-70,82.11792679095913,153.2436458119193
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.529Z,estpos,agent_1,-78,-97.02402251567864,315.86458729832464
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.547Z,estpos,agent_2,-72,86.29770312386526,153.51498766359782
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.621Z,estpos,agent_1,-77.5,-106.63537293692731,314.9812779623092
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.638Z,estpos,agent_2,-71,86.7170331894641,152.79155065080022
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.735Z,estpos,agent_1,-77.5,-112.2556408907472,313.87333788355267
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.75Z,estpos,agent_2,-68.5,85.36172688729175,154.45987276794003
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.835Z,estpos,agent_1,-79,-116.0482130761306,313.87440378327835
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.857Z,estpos,agent_2,-68,88.4040544549938,155.1202419374229
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.924Z,estpos,agent_1,-79.5,-121.44686804268179,312.67528277860623
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:30.941Z,estpos,agent_2,-69.5,86.88384594536068,155.56926194246546
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.036Z,estpos,agent_1,-77.5,-119.1217428799713,314.4961958205958
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.048Z,estpos,agent_2,-68,88.71347276587623,156.8490388628679
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.124Z,estpos,agent_1,-77.5,-117.99847400100478,315.94297177260273
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.139Z,estpos,agent_2,-66.5,88.10590458664875,159.39467711398572
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.222Z,estpos,agent_1,-79,-117.3923080722319,319.2342988597193
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.245Z,estpos,agent_2,-67,88.25545295124438,160.73640922319515
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.324Z,estpos,agent_1,-79,-119.07796821601444,320.46946187577845
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.34Z,estpos,agent_2,-69,90.16142802554704,160.9415500623118
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.424Z,estpos,agent_1,-79.5,-121.26722257130994,321.66389965950003
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.44Z,estpos,agent_2,-69.5,86.04562220518152,163.77146634416783
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.525Z,estpos,agent_1,-78,-122.46866766757596,324.3318569862024
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.541Z,estpos,agent_2,-69.5,85.75523748366778,161.89367980011806
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.624Z,estpos,agent_1,-77.5,-123.93730305450228,326.11758527526416
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.638Z,estpos,agent_2,-69,83.58753121111423,163.5901482942369
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.724Z,estpos,agent_1,-79.5,-125.32431781047745,327.8823831954889
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.74Z,estpos,agent_2,-67,79.74356296732216,170.672742625694
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.822Z,estpos,agent_1,-77.5,-119.59237224962585,331.3034642301745
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.841Z,estpos,agent_2,-67.5,74.54256265186008,174.95343330683514
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.925Z,estpos,agent_1,-78,-126.94767947353708,330.464976792497
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:31.938Z,estpos,agent_2,-66.5,69.67427399410836,177.99405116007986
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.025Z,estpos,agent_1,-78,-123.74530894833818,334.23464630452736
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.041Z,estpos,agent_2,-70,67.21884073055982,180.20616999935453
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.123Z,estpos,agent_1,-77,-125.0286357038716,334.1685111208406
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.14Z,estpos,agent_2,-71,64.65882077320825,184.76606641289672
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.224Z,estpos,agent_1,-79,-127.19322416152228,335.3006046857205
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.239Z,estpos,agent_2,-65.5,62.421810164699664,185.8087162939081
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.324Z,estpos,agent_1,-79.5,-130.66738160295017,334.5762643682637
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.34Z,estpos,agent_2,-66.5,56.04019240623301,187.74935462133118
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.426Z,estpos,agent_1,-79,-130.27463355919875,336.90118113084617
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.44Z,estpos,agent_2,-65.5,49.380513977483965,190.34397317814592
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.524Z,estpos,agent_1,-79,-131.0456581158796,337.3414423307119
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.536Z,estpos,agent_2,-69.5,44.61483882959663,192.26862696177866
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.624Z,estpos,agent_1,-79,-135.74733872821702,338.3077755727207
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.639Z,estpos,agent_2,-66.5,48.27780777758176,189.75760479400037
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.724Z,estpos,agent_1,-79,-140.15406919792156,338.75245966547385
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.738Z,estpos,agent_2,-67,48.90292551704393,191.31847522793882
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.824Z,estpos,agent_1,-79,-142.88024386133873,338.3620784887315
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.838Z,estpos,agent_2,-70,43.71812096904731,190.75193633693036
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.925Z,estpos,agent_1,-79.5,-146.76446752063416,337.421339583019
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:32.945Z,estpos,agent_2,-70,40.28331995003339,190.6705856144164
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.021Z,estpos,agent_1,-77.5,-154.1388822347123,337.0102027408132
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.037Z,estpos,agent_2,-69.5,40.2416776266475,190.12700653049635
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.125Z,estpos,agent_1,-76,-154.4209722610859,337.52824972981057
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.141Z,estpos,agent_2,-68.5,37.30103195629295,191.35800993629263
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.224Z,estpos,agent_1,-77.5,-158.35217368842797,336.9271620876582
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.24Z,estpos,agent_2,-67.5,35.315870767212765,191.7563566190113
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.321Z,estpos,agent_1,-78,-162.93492207363042,335.3558513776763
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.335Z,estpos,agent_2,-69,32.142118176623995,189.032268140924
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.424Z,estpos,agent_1,-79.5,-162.65705435757,335.6742010629431
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.442Z,estpos,agent_2,-68,28.370149712604544,187.3299086218552
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.524Z,estpos,agent_1,-78,-164.99333613575538,336.5731141189014
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.54Z,estpos,agent_2,-69,24.654275855141716,185.99339817979532
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.622Z,estpos,agent_1,-79,-171.05479954644352,334.8460536872444
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.637Z,estpos,agent_2,-66.5,23.635260948806813,186.48344765937395
,,0,2025-08-19T14:36:19.875Z,2025-08-19T14:40:19.875Z,2025-08-19T14:37:33.724Z,estpos,agent_1,-78.5,-166.27023748745847,338.50054085737156
