NO_OF_FRAMES	3996
NO_OF_CAMERAS	8
NO_OF_BODIES	3
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-08-19, 16:38:19.875	16348406.23157430
DATA_INCLUDED	6D
BODY_NAMES	tag1	tag2	anchor
BODY_FILTERS	No filter	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	Global	
ROTATION_ORIGIN	Global	Global	Global	
Frame	Time	tag1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		tag2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		anchor X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
49	0.48000	-1582.82506	-344.48447	860.82865	0.63664	-0.14809	-0.37246	0.55990	0.99998	-0.00653	0.00251	0.00650	0.99992	0.01113	-0.00258	-0.01111	0.99993		-1363.07861	72.83657	845.32608	0.04114	-0.04288	0.09459	1.91295	1.00000	0.00165	0.00075	-0.00165	1.00000	0.00072	-0.00075	-0.00072	1.00000		-2071.48652	81.14618	840.49752	0.07109	-0.04058	0.71386	0.06913	0.99992	0.01246	0.00072	-0.01246	0.99992	0.00123	-0.00071	-0.00124	1.00000	
50	0.49000	-1582.74021	-344.29440	860.84461	0.52969	-0.07846	-0.24295	0.58111	0.99999	-0.00425	0.00133	0.00424	0.99995	0.00925	-0.00137	-0.00924	0.99996		-1363.03477	72.72977	845.30701	-0.01796	-0.13291	-0.11726	1.88829	1.00000	-0.00205	0.00232	0.00205	1.00000	-0.00031	-0.00232	0.00031	1.00000		-2071.49013	81.04428	840.46373	-0.00841	-0.08152	0.42272	0.17047	0.99997	0.00738	0.00142	-0.00738	0.99997	-0.00016	-0.00142	0.00015	1.00000	
51	0.50000	-1582.79065	-344.06338	860.89729	0.43496	-0.16071	-0.26755	0.54182	0.99999	-0.00469	0.00277	0.00467	0.99996	0.00760	-0.00280	-0.00759	0.99997		-1363.01341	72.72327	845.25837	-0.02770	-0.12986	-0.19138	1.87422	0.99999	-0.00334	0.00227	0.00334	0.99999	-0.00048	-0.00227	0.00048	1.00000		-2071.44107	81.02662	840.40232	0.01453	-0.11514	0.29737	0.19078	0.99998	0.00519	0.00201	-0.00519	0.99999	0.00024	-0.00201	-0.00025	1.00000	
52	0.51000	-1582.66140	-343.87392	860.92329	0.38176	-0.03829	-0.20146	0.55677	0.99999	-0.00352	0.00064	0.00352	0.99997	0.00667	-0.00067	-0.00666	0.99998		-1363.09854	72.88158	845.32840	0.03383	-0.07245	0.11087	1.90856	1.00000	0.00193	0.00127	-0.00194	1.00000	0.00059	-0.00126	-0.00059	1.00000		-2071.46139	81.00889	840.42693	-0.01507	-0.12762	0.31950	0.16590	0.99998	0.00558	0.00223	-0.00558	0.99998	-0.00028	-0.00223	0.00026	1.00000	
53	0.52000	-1582.63310	-343.66635	860.96786	0.30813	-0.07705	-0.26057	0.53933	0.99999	-0.00455	0.00132	0.00455	0.99998	0.00538	-0.00134	-0.00538	0.99998		-1363.03160	72.78505	845.29992	-0.02498	-0.12489	-0.18023	1.88316	0.99999	-0.00314	0.00218	0.00315	0.99999	-0.00043	-0.00218	0.00044	1.00000		-2071.50780	81.14072	840.48750	0.09136	-0.05792	0.69814	0.08534	0.99993	0.01218	0.00103	-0.01218	0.99992	0.00158	-0.00101	-0.00159	1.00000	
54	0.53000	-1582.52816	-343.41518	860.94101	0.15851	-0.00400	-0.24429	0.57741	0.99999	-0.00426	0.00006	0.00426	0.99999	0.00277	-0.00007	-0.00277	1.00000		-1363.02816	72.76710	845.27609	-0.02528	-0.12173	-0.16682	1.86774	0.99999	-0.00291	0.00213	0.00291	1.00000	-0.00043	-0.00212	0.00044	1.00000		-2071.28317	81.01564	840.36248	-0.00853	-0.08777	0.03118	0.18525	1.00000	0.00054	0.00153	-0.00054	1.00000	-0.00015	-0.00153	0.00015	1.00000	
55	0.54000	-1582.41876	-343.16626	860.95063	0.07262	0.04195	-0.26832	0.57657	0.99999	-0.00468	-0.00074	0.00468	0.99999	0.00126	0.00073	-0.00127	1.00000		-1363.00692	72.74470	845.31538	-0.08358	-0.13031	-0.15954	1.86286	0.99999	-0.00278	0.00228	0.00278	1.00000	-0.00145	-0.00227	0.00146	1.00000		-2071.30089	81.01251	840.37256	-0.05833	-0.05707	0.03360	0.15423	1.00000	0.00059	0.00100	-0.00059	1.00000	-0.00102	-0.00100	0.00102	1.00000	
56	0.55000	-1582.39507	-342.91824	861.00241	-0.04998	-0.00382	-0.16897	0.56429	1.00000	-0.00295	0.00007	0.00295	1.00000	-0.00087	-0.00007	0.00087	1.00000		-1363.05139	72.76011	845.32336	-0.02631	-0.11568	-0.17983	1.89202	0.99999	-0.00314	0.00202	0.00314	0.99999	-0.00045	-0.00202	0.00046	1.00000		-2071.45326	81.02017	840.41212	-0.03788	-0.09959	0.48319	0.15371	0.99996	0.00843	0.00173	-0.00843	0.99996	-0.00068	-0.00174	0.00066	1.00000	
57	0.56000	-1582.33900	-342.83664	861.10356	-0.04504	-0.00582	-0.26255	0.52119	0.99999	-0.00458	0.00011	0.00458	0.99999	-0.00079	-0.00010	0.00079	1.00000		-1363.09034	72.85566	845.33622	0.03662	-0.04006	0.10809	1.91945	1.00000	0.00189	0.00070	-0.00189	1.00000	0.00064	-0.00070	-0.00064	1.00000		-2071.29024	80.98950	840.37629	-0.04820	-0.07254	0.07728	0.14396	1.00000	0.00135	0.00126	-0.00135	1.00000	-0.00084	-0.00127	0.00084	1.00000	
58	0.57000	-1582.25536	-342.60905	861.01543	-0.24571	0.02743	-0.17721	0.59080	1.00000	-0.00309	-0.00047	0.00309	0.99999	-0.00429	0.00048	0.00429	0.99999		-1363.01195	72.71737	845.29816	-0.04917	-0.12272	-0.14868	1.87619	0.99999	-0.00259	0.00214	0.00259	1.00000	-0.00085	-0.00214	0.00086	1.00000		-2071.44487	80.98725	840.44924	-0.03036	-0.08229	0.40124	0.18284	0.99997	0.00700	0.00143	-0.00700	0.99998	-0.00054	-0.00144	0.00053	1.00000	
59	0.58000	-1582.16829	-342.55948	861.08160	-0.19793	0.02434	-0.30170	0.53790	0.99999	-0.00527	-0.00041	0.00527	0.99998	-0.00346	0.00042	0.00345	0.99999		-1363.02098	72.72853	845.31436	0.01667	-0.13047	-0.14303	1.89664	0.99999	-0.00250	0.00228	0.00250	1.00000	0.00030	-0.00228	-0.00029	1.00000		-2071.44759	80.99963	840.42260	-0.03029	-0.09407	0.45070	0.16390	0.99997	0.00787	0.00164	-0.00787	0.99997	-0.00054	-0.00164	0.00053	1.00000	
60	0.59000	-1582.15559	-342.42256	861.03597	-0.24440	0.03939	-0.14716	0.57569	1.00000	-0.00257	-0.00068	0.00257	0.99999	-0.00427	0.00069	0.00427	0.99999		-1363.05563	72.73321	845.35057	0.01056	-0.10525	-0.12871	1.87427	1.00000	-0.00225	0.00184	0.00225	1.00000	0.00019	-0.00184	-0.00018	1.00000		-2071.38782	81.13313	840.44990	0.07961	-0.01163	0.46431	0.14106	0.99997	0.00810	0.00021	-0.00810	0.99997	0.00139	-0.00020	-0.00139	1.00000	
61	0.60000	-1582.09590	-342.38052	861.06535	-0.24478	0.08730	-0.17505	0.62441	0.99999	-0.00306	-0.00151	0.00306	0.99999	-0.00428	0.00152	0.00427	0.99999		-1363.08594	72.83326	845.30858	0.02406	-0.06543	0.14435	1.92671	1.00000	0.00252	0.00114	-0.00252	1.00000	0.00042	-0.00114	-0.00042	1.00000		-2071.51895	81.11013	840.48838	0.08866	-0.06296	0.69057	0.08489	0.99993	0.01205	0.00112	-0.01205	0.99993	0.00153	-0.00110	-0.00155	1.00000	
62	0.61000	-1582.09571	-342.45295	861.14780	-0.17155	-0.06158	-0.26993	0.52652	0.99999	-0.00471	0.00109	0.00471	0.99998	-0.00299	-0.00107	0.00299	0.99999		-1362.99808	72.71233	845.30506	-0.03807	-0.13500	-0.17266	1.87230	0.99999	-0.00301	0.00236	0.00301	1.00000	-0.00066	-0.00236	0.00066	1.00000		-2071.28514	80.96763	840.41376	-0.03288	-0.05699	-0.04642	0.17560	1.00000	-0.00081	0.00100	0.00081	1.00000	-0.00057	-0.00099	0.00057	1.00000	
63	0.62000	-1582.05918	-342.40321	861.08511	-0.21444	-0.02993	-0.22649	0.57320	0.99999	-0.00395	0.00054	0.00395	0.99999	-0.00374	-0.00052	0.00374	0.99999		-1363.09339	72.85960	845.32654	0.10290	-0.03270	0.13722	1.93762	1.00000	0.00239	0.00058	-0.00240	1.00000	0.00179	-0.00057	-0.00180	1.00000		-2071.32551	81.01683	840.40241	-0.02692	-0.10368	0.08403	0.14770	1.00000	0.00147	0.00181	-0.00147	1.00000	-0.00047	-0.00181	0.00047	1.00000	
64	0.63000	-1582.01744	-342.43961	861.06165	-0.21103	-0.03310	-0.26885	0.55578	0.99999	-0.00469	0.00059	0.00469	0.99998	-0.00368	-0.00058	0.00368	0.99999		-1363.02565	72.70025	845.32985	-0.04756	-0.13470	-0.15658	1.86984	0.99999	-0.00273	0.00235	0.00273	1.00000	-0.00082	-0.00235	0.00083	1.00000		-2071.38491	81.13293	840.46861	0.07583	-0.02354	0.36432	0.16900	0.99998	0.00636	0.00042	-0.00636	0.99998	0.00132	-0.00041	-0.00132	1.00000	
65	0.64000	-1581.92053	-342.48860	861.09378	-0.17847	-0.04872	-0.28299	0.54856	0.99999	-0.00494	0.00087	0.00494	0.99998	-0.00311	-0.00085	0.00311	0.99999		-1363.09539	72.85836	845.36113	0.06879	-0.06650	0.12609	1.92714	1.00000	0.00220	0.00116	-0.00220	1.00000	0.00120	-0.00116	-0.00120	1.00000		-2071.31380	80.96472	840.36782	-0.05954	-0.09121	0.07770	0.14859	1.00000	0.00136	0.00159	-0.00136	1.00000	-0.00104	-0.00159	0.00104	1.00000	
66	0.65000	-1581.84683	-342.67326	861.04151	-0.01628	-0.04209	-0.25843	0.54821	0.99999	-0.00451	0.00074	0.00451	0.99999	-0.00028	-0.00073	0.00028	1.00000		-1363.01575	72.72876	845.32755	-0.01157	-0.10907	-0.16248	1.88053	0.99999	-0.00284	0.00190	0.00284	1.00000	-0.00020	-0.00190	0.00020	1.00000		-2071.41834	81.04058	840.40505	-0.01350	-0.13193	0.38384	0.19415	0.99997	0.00670	0.00230	-0.00670	0.99998	-0.00025	-0.00230	0.00024	1.00000	
67	0.66000	-1581.76886	-342.66609	861.04829	-0.05424	-0.00453	-0.37085	0.58359	0.99998	-0.00647	0.00009	0.00647	0.99998	-0.00095	-0.00008	0.00095	1.00000		-1362.97028	72.79677	845.29393	0.02772	-0.13641	-0.20339	1.88425	0.99999	-0.00355	0.00238	0.00355	0.99999	0.00049	-0.00238	-0.00048	1.00000		-2071.43092	81.01176	840.44083	-0.02721	-0.06783	0.32567	0.14160	0.99998	0.00568	0.00118	-0.00568	0.99998	-0.00048	-0.00118	0.00047	1.00000	
68	0.67000	-1581.67553	-342.78729	860.96215	-0.01822	0.01588	-0.18387	0.60849	0.99999	-0.00321	-0.00028	0.00321	0.99999	-0.00032	0.00028	0.00032	1.00000		-1363.04605	72.79064	845.31859	-0.00600	-0.13375	-0.12815	1.88515	0.99999	-0.00224	0.00233	0.00224	1.00000	-0.00010	-0.00233	0.00010	1.00000		-2071.42349	80.95697	840.42414	-0.02726	-0.05838	0.29925	0.12647	0.99999	0.00522	0.00102	-0.00522	0.99999	-0.00048	-0.00102	0.00048	1.00000	
69	0.68000	-1581.64869	-342.98008	861.01425	0.11968	-0.02184	-0.32686	0.54128	0.99998	-0.00571	0.00037	0.00570	0.99998	0.00209	-0.00038	-0.00209	1.00000		-1363.04221	72.74963	845.33054	0.00064	-0.10706	-0.16636	1.88631	0.99999	-0.00290	0.00187	0.00290	1.00000	0.00002	-0.00187	-0.00001	1.00000		-2071.38143	81.10143	840.50326	0.08745	-0.02214	0.36229	0.15915	0.99998	0.00632	0.00040	-0.00632	0.99998	0.00152	-0.00039	-0.00153	1.00000	
70	0.69000	-1581.61653	-343.03538	860.96934	0.17487	-0.01080	-0.14306	0.57819	1.00000	-0.00250	0.00018	0.00250	0.99999	0.00305	-0.00019	-0.00305	1.00000		-1362.95193	73.18361	845.11454	-0.03463	0.03852	0.54581	1.89707	0.99995	0.00953	-0.00068	-0.00953	0.99995	-0.00060	0.00067	0.00060	1.00000		-2071.41597	81.01606	840.42007	-0.02811	-0.07900	0.27487	0.13578	0.99999	0.00480	0.00138	-0.00480	0.99999	-0.00050	-0.00138	0.00049	1.00000	
71	0.70000	-1581.51848	-343.16822	860.98647	0.22247	0.00966	-0.37876	0.56672	0.99998	-0.00661	-0.00019	0.00661	0.99997	0.00388	0.00017	-0.00388	0.99999		-1363.04098	72.75192	845.34784	-0.01878	-0.11459	-0.18709	1.88242	0.99999	-0.00326	0.00200	0.00327	0.99999	-0.00032	-0.00200	0.00033	1.00000		-2071.29205	81.04826	840.38549	-0.00641	-0.11306	0.08221	0.18063	1.00000	0.00144	0.00197	-0.00143	1.00000	-0.00011	-0.00197	0.00011	1.00000	
72	0.71000	-1581.48814	-343.15235	860.86877	0.20951	-0.03457	-0.30265	0.60207	0.99999	-0.00528	0.00058	0.00528	0.99998	0.00366	-0.00060	-0.00366	0.99999		-1363.06938	72.88264	845.30299	0.04753	-0.06967	0.13045	1.90562	1.00000	0.00228	0.00122	-0.00228	1.00000	0.00083	-0.00122	-0.00083	1.00000		-2071.44072	81.05121	840.41867	-0.02307	-0.09520	0.35683	0.15645	0.99998	0.00623	0.00166	-0.00623	0.99998	-0.00041	-0.00166	0.00040	1.00000	
73	0.72000	-1581.44914	-343.37957	860.94154	0.37330	-0.04496	-0.33470	0.54784	0.99998	-0.00585	0.00075	0.00584	0.99996	0.00652	-0.00078	-0.00652	0.99998		-1363.03030	72.72615	845.28805	-0.04452	-0.09635	-0.16536	1.87361	0.99999	-0.00288	0.00168	0.00289	1.00000	-0.00077	-0.00168	0.00078	1.00000		-2071.45343	80.98254	840.41540	-0.01748	-0.11957	0.40093	0.15869	0.99997	0.00700	0.00208	-0.00700	0.99998	-0.00032	-0.00209	0.00031	1.00000	
74	0.73000	-1581.41954	-343.42723	860.87741	0.42150	-0.09467	-0.30460	0.55293	0.99998	-0.00533	0.00161	0.00532	0.99996	0.00737	-0.00165	-0.00736	0.99997		-1363.10418	72.92526	845.33847	0.12706	-0.05032	0.15708	1.94936	1.00000	0.00274	0.00088	-0.00274	0.99999	0.00222	-0.00088	-0.00222	1.00000		-2071.44387	81.00644	840.43642	-0.01273	-0.08589	0.33357	0.15407	0.99998	0.00582	0.00150	-0.00582	0.99998	-0.00023	-0.00150	0.00022	1.00000	
75	0.74000	-1581.30824	-343.33435	860.79326	0.38869	-0.08836	-0.13199	0.33601	1.00000	-0.00231	0.00153	0.00230	0.99997	0.00679	-0.00154	-0.00678	0.99998		-1363.04938	72.69304	845.30910	-0.07247	-0.13507	-0.16844	1.87072	0.99999	-0.00294	0.00236	0.00294	0.99999	-0.00126	-0.00236	0.00126	1.00000		-2071.44845	80.94068	840.43881	-0.04015	-0.09268	0.32719	0.12070	0.99998	0.00571	0.00161	-0.00571	0.99998	-0.00071	-0.00162	0.00070	1.00000	
76	0.75000	-1581.25200	-343.44527	860.90575	0.42911	-0.12319	-0.35798	0.56698	0.99998	-0.00626	0.00210	0.00625	0.99995	0.00750	-0.00215	-0.00749	0.99997		-1363.01972	72.72615	845.33901	0.00490	-0.11643	-0.17340	1.86832	0.99999	-0.00303	0.00203	0.00303	1.00000	0.00009	-0.00203	-0.00009	1.00000		-2071.43547	80.98895	840.42874	-0.03449	-0.11092	0.41391	0.15507	0.99997	0.00723	0.00193	-0.00722	0.99997	-0.00062	-0.00194	0.00060	1.00000	
77	0.76000	-1581.07637	-343.43936	860.90183	0.43290	-0.08714	-0.33442	0.56836	0.99998	-0.00585	0.00148	0.00584	0.99995	0.00756	-0.00152	-0.00756	0.99997		-1363.08966	72.83067	845.31562	0.04334	-0.04942	0.09558	1.90730	1.00000	0.00167	0.00086	-0.00167	1.00000	0.00075	-0.00086	-0.00076	1.00000		-2071.48184	81.10834	840.54816	0.09907	-0.03595	0.55166	0.08950	0.99995	0.00963	0.00064	-0.00963	0.99995	0.00172	-0.00063	-0.00173	1.00000	
78	0.77000	-1580.95067	-343.48594	860.89112	0.46830	-0.08749	-0.37776	0.54193	0.99998	-0.00661	0.00147	0.00659	0.99994	0.00818	-0.00153	-0.00817	0.99997		-1363.10111	72.83893	845.34095	0.06843	-0.06120	0.08435	1.92922	1.00000	0.00147	0.00107	-0.00147	1.00000	0.00119	-0.00107	-0.00119	1.00000		-2071.45867	80.97765	840.42541	-0.03207	-0.10952	0.37994	0.15678	0.99998	0.00663	0.00191	-0.00663	0.99998	-0.00057	-0.00191	0.00056	1.00000	
79	0.78000	-1580.78632	-343.40062	860.84732	0.39586	-0.08059	-0.21693	0.58878	0.99999	-0.00380	0.00138	0.00379	0.99997	0.00691	-0.00141	-0.00691	0.99998		-1363.12262	72.86176	845.37160	0.10744	-0.06347	0.10076	1.93868	1.00000	0.00176	0.00111	-0.00176	1.00000	0.00187	-0.00111	-0.00188	1.00000		-2071.44430	80.98547	840.40984	0.00800	-0.09849	0.29154	0.12921	0.99999	0.00509	0.00172	-0.00509	0.99999	0.00013	-0.00172	-0.00014	1.00000	
80	0.79000	-1580.63954	-343.44155	860.87507	0.44031	-0.04439	-0.38102	0.52537	0.99998	-0.00666	0.00072	0.00665	0.99995	0.00769	-0.00077	-0.00768	0.99997		-1363.03144	72.72321	845.32516	-0.00502	-0.13952	-0.10273	1.88704	1.00000	-0.00179	0.00244	0.00179	1.00000	-0.00008	-0.00244	0.00009	1.00000		-2071.48685	81.09246	840.48933	0.09866	-0.03849	0.59642	0.09001	0.99995	0.01041	0.00069	-0.01041	0.99994	0.00171	-0.00067	-0.00172	1.00000	
81	0.80000	-1580.46093	-343.29699	860.84154	0.39388	-0.03851	-0.30804	0.58558	0.99999	-0.00538	0.00064	0.00538	0.99996	0.00688	-0.00067	-0.00687	0.99998		-1363.01797	72.74849	845.31759	-0.00292	-0.12112	-0.16628	1.87381	0.99999	-0.00290	0.00211	0.00290	1.00000	-0.00004	-0.00211	0.00005	1.00000		-2071.28030	81.03914	840.38331	-0.00072	-0.08065	-0.03667	0.18350	1.00000	-0.00064	0.00141	0.00064	1.00000	-0.00001	-0.00141	0.00001	1.00000	
82	0.81000	-1580.34749	-343.32209	860.87322	0.35766	-0.18228	-0.38340	0.56474	0.99997	-0.00671	0.00314	0.00669	0.99996	0.00626	-0.00318	-0.00624	0.99998		-1363.05304	72.73727	845.35333	-0.04283	-0.11586	-0.17421	1.88704	0.99999	-0.00304	0.00202	0.00304	1.00000	-0.00074	-0.00202	0.00075	1.00000		-2071.38337	81.13136	840.46055	0.07672	-0.00174	0.36095	0.17527	0.99998	0.00630	0.00004	-0.00630	0.99998	0.00134	-0.00003	-0.00134	1.00000	
83	0.82000	-1580.21516	-343.19502	860.95674	0.38388	-0.09531	-0.30763	0.57016	0.99998	-0.00538	0.00163	0.00537	0.99996	0.00671	-0.00166	-0.00670	0.99998		-1363.00854	72.77329	845.31103	0.01770	-0.11884	-0.16695	1.88391	0.99999	-0.00291	0.00207	0.00291	1.00000	0.00031	-0.00207	-0.00031	1.00000		-2071.25601	81.00099	840.39747	-0.04232	-0.03111	-0.09689	0.22784	1.00000	-0.00169	0.00054	0.00169	1.00000	-0.00074	-0.00054	0.00074	1.00000	
84	0.83000	-1579.96633	-343.23739	860.87738	0.41524	-0.03172	-0.48373	0.53440	0.99996	-0.00845	0.00049	0.00844	0.99994	0.00725	-0.00055	-0.00725	0.99997		-1363.05501	72.73648	845.32005	-0.01860	-0.11456	-0.15644	1.88430	0.99999	-0.00273	0.00200	0.00273	1.00000	-0.00032	-0.00200	0.00032	1.00000		-2071.37122	81.14528	840.46773	0.07765	-0.00873	0.33250	0.19269	0.99998	0.00580	0.00016	-0.00580	0.99998	0.00135	-0.00015	-0.00136	1.00000	
85	0.84000	-1579.79225	-343.14672	860.83848	0.39347	0.01249	-0.34494	0.59016	0.99998	-0.00602	-0.00026	0.00602	0.99996	0.00687	0.00022	-0.00687	0.99998		-1362.99724	72.77492	845.27250	-0.00796	-0.13389	-0.13578	1.88033	0.99999	-0.00237	0.00234	0.00237	1.00000	-0.00013	-0.00234	0.00014	1.00000		-2071.51576	81.04086	840.46920	0.00051	-0.13717	0.58959	0.31625	0.99994	0.01029	0.00239	-0.01029	0.99995	-0.00002	-0.00239	-0.00001	1.00000	
86	0.85000	-1579.69614	-343.16609	860.87076	0.38100	-0.04558	-0.48068	0.51571	0.99996	-0.00839	0.00074	0.00839	0.99994	0.00666	-0.00080	-0.00665	0.99998		-1363.06648	72.79871	845.34487	0.01465	-0.11868	-0.14142	1.88555	0.99999	-0.00247	0.00207	0.00247	1.00000	0.00026	-0.00207	-0.00026	1.00000		-2071.30080	81.05115	840.41601	-0.02423	-0.07440	0.00065	0.17068	1.00000	0.00001	0.00130	-0.00001	1.00000	-0.00042	-0.00130	0.00042	1.00000	
87	0.86000	-1579.41797	-343.28479	860.92117	0.45157	-0.09944	-0.71143	0.46370	0.99992	-0.01243	0.00164	0.01242	0.99989	0.00790	-0.00174	-0.00788	0.99997		-1363.04307	72.79636	845.29433	-0.03653	-0.12162	-0.19652	1.87883	0.99999	-0.00343	0.00212	0.00343	0.99999	-0.00063	-0.00212	0.00064	1.00000		-2071.43682	81.03202	840.46088	-0.02871	-0.12394	0.38114	0.18843	0.99998	0.00665	0.00216	-0.00665	0.99998	-0.00052	-0.00216	0.00050	1.00000	
88	0.87000	-1579.51663	-343.24659	860.87922	0.51544	-0.08508	-0.56163	0.50798	0.99995	-0.00982	0.00140	0.00980	0.99991	0.00901	-0.00148	-0.00900	0.99996		-1363.11122	72.84363	845.35836	0.07604	-0.05871	0.05534	1.94394	1.00000	0.00096	0.00103	-0.00097	1.00000	0.00133	-0.00102	-0.00133	1.00000		-2071.36040	81.12012	840.45644	0.06071	-0.01308	0.30064	0.22195	0.99999	0.00525	0.00023	-0.00525	0.99999	0.00106	-0.00023	-0.00106	1.00000	
89	0.88000	-1579.35492	-342.99569	860.58176	0.36233	0.03365	-0.23535	0.32627	0.99999	-0.00410	-0.00061	0.00411	0.99997	0.00632	0.00059	-0.00632	0.99998		-1363.03813	72.73511	845.31639	-0.02053	-0.12501	-0.12772	1.89124	1.00000	-0.00223	0.00218	0.00223	1.00000	-0.00035	-0.00218	0.00036	1.00000		-2071.30041	81.00361	840.41452	-0.03808	-0.09136	0.11932	0.15689	1.00000	0.00208	0.00159	-0.00208	1.00000	-0.00067	-0.00159	0.00066	1.00000	
90	0.89000	-1579.31273	-343.31000	860.79210	0.58699	-0.02932	-0.50759	0.57782	0.99996	-0.00886	0.00042	0.00886	0.99991	0.01025	-0.00051	-0.01024	0.99995		-1363.01930	72.71522	845.25979	-0.05694	-0.15980	-0.13124	1.87959	0.99999	-0.00229	0.00279	0.00229	1.00000	-0.00099	-0.00279	0.00099	1.00000		-2071.46842	81.00945	840.42804	-0.01243	-0.12323	0.51465	0.21434	0.99996	0.00898	0.00215	-0.00898	0.99996	-0.00024	-0.00215	0.00022	1.00000	
91	0.90000	-1579.19824	-343.13244	860.53403	0.48578	0.04014	-0.22845	0.33608	0.99999	-0.00398	-0.00073	0.00399	0.99996	0.00848	0.00070	-0.00848	0.99996		-1363.03282	72.75140	845.31059	-0.00948	-0.11885	-0.14641	1.89397	0.99999	-0.00256	0.00207	0.00256	1.00000	-0.00016	-0.00207	0.00017	1.00000		-2071.41239	81.02955	840.44156	-0.00749	-0.09292	0.31526	0.13946	0.99998	0.00550	0.00162	-0.00550	0.99998	-0.00014	-0.00162	0.00013	1.00000	
92	0.91000	-1579.23262	-343.43946	860.76461	0.71281	-0.11979	-0.58409	0.53722	0.99995	-0.01022	0.00196	0.01019	0.99987	0.01246	-0.00209	-0.01244	0.99992		-1363.02724	72.76062	845.28183	-0.00386	-0.15481	-0.17200	1.88390	0.99999	-0.00300	0.00270	0.00300	1.00000	-0.00006	-0.00270	0.00007	1.00000		-2071.43223	81.00450	840.42470	-0.02577	-0.11230	0.39893	0.15247	0.99997	0.00696	0.00196	-0.00696	0.99998	-0.00046	-0.00196	0.00045	1.00000	
93	0.92000	-1579.14719	-343.60498	860.76716	0.81383	-0.09143	-0.56417	0.53086	0.99995	-0.00987	0.00146	0.00985	0.99985	0.01422	-0.00160	-0.01420	0.99990		-1363.05076	72.68767	845.29767	-0.03627	-0.14579	-0.14807	1.88089	0.99999	-0.00258	0.00255	0.00258	1.00000	-0.00063	-0.00254	0.00063	1.00000		-2071.46302	81.02479	840.43667	-0.00435	-0.10150	0.45402	0.17873	0.99997	0.00792	0.00177	-0.00792	0.99997	-0.00009	-0.00177	0.00008	1.00000	
94	0.93000	-1579.14699	-343.63333	860.70387	0.83481	-0.11003	-0.62277	0.55936	0.99994	-0.01090	0.00176	0.01087	0.99983	0.01459	-0.00192	-0.01457	0.99989		-1363.03957	72.68070	845.27701	-0.05541	-0.14046	-0.15696	1.86950	0.99999	-0.00274	0.00245	0.00274	1.00000	-0.00096	-0.00245	0.00097	1.00000		-2071.33290	80.99485	840.38569	-0.01778	-0.09408	0.17422	0.13332	0.99999	0.00304	0.00164	-0.00304	1.00000	-0.00032	-0.00164	0.00031	1.00000	
95	0.94000	-1579.08320	-343.77992	860.76430	0.96901	-0.12833	-0.69315	0.52089	0.99992	-0.01213	0.00203	0.01210	0.99978	0.01694	-0.00224	-0.01691	0.99985		-1363.11904	72.87896	845.38655	0.09758	-0.06614	0.18389	1.93031	0.99999	0.00321	0.00116	-0.00321	0.99999	0.00170	-0.00115	-0.00170	1.00000		-2071.48543	81.12664	840.50766	0.10146	-0.05151	0.66644	0.09307	0.99993	0.01163	0.00092	-0.01163	0.99993	0.00176	-0.00090	-0.00177	1.00000	
96	0.95000	-1579.01755	-343.83868	860.66311	0.95619	-0.11787	-0.67040	0.56187	0.99993	-0.01173	0.00186	0.01170	0.99979	0.01671	-0.00206	-0.01669	0.99986		-1363.08431	72.87136	845.35361	0.07697	-0.05971	0.06200	1.93213	1.00000	0.00108	0.00104	-0.00108	1.00000	0.00134	-0.00104	-0.00134	1.00000		-2071.41750	81.01179	840.41642	-0.02644	-0.08345	0.36656	0.12258	0.99998	0.00640	0.00145	-0.00640	0.99998	-0.00047	-0.00146	0.00046	1.00000	
97	0.96000	-1578.95902	-343.90591	860.66003	0.96100	-0.10756	-0.77677	0.54493	0.99991	-0.01359	0.00165	0.01356	0.99977	0.01680	-0.00188	-0.01677	0.99986		-1363.02706	72.74577	845.32190	-0.00480	-0.13287	-0.17178	1.88071	0.99999	-0.00300	0.00232	0.00300	1.00000	-0.00008	-0.00232	0.00008	1.00000		-2071.49117	81.14365	840.52192	0.09040	-0.05590	0.70309	0.09746	0.99992	0.01227	0.00099	-0.01227	0.99992	0.00157	-0.00098	-0.00158	1.00000	
